Product_Id,Product_name,Price,city_code,type_id
32404,Suzuki,32000,Ê193224,1
32405,Yamaha,20000,Ê180004,1
32406,Bajaj,55005,Ê191131,1
32407,Royal Enfield,87000,Ê182101,1
32408,Royal Enfield,70000,Ê182104,1
32409,Suzuki,35000,Ê182101,1
32410,KTM,196700,Ê180221,1
32411,Bajaj,25000,Ê193123,1
32412,Yamaha,123000,Ê193107,1
32413,Royal Enfield,95500,Ê182302,1
32414,Hero,32000,Ê192212,1
32415,Bajaj,41000,Ê192403,1
32416,Hero,15000,Ê184120,1
32417,Hero,39000,Ê180001,1
32418,TVS,30000,Ê193109,1
32419,Bajaj,60000,Ê191115,1
32420,Hero,15600,Ê191102,1
32421,Bajaj,22000,Ê192232,1
32422,Yamaha,45000,Ê193227,1
32423,Honda,43000,Ê190012,1
32424,Yamaha,55000,Ê835306,1
32425,Hero,11900,Ê835206,1
32426,Royal Enfield,105000,Ê835234,1
32427,Hero,18000,Ê834001,1
32428,Bajaj,48000,Ê834002,1
32429,Bajaj,50000,Ê834006,1
32430,Hero,25000,Ê834001,1
32431,Bajaj,70000,Ê834009,1
32432,Honda,87000,Ê834008,1
32433,Bajaj,10000,Ê834008,1
32434,Yamaha,25000,Ê834007,1
32435,Hero,18000,828104,1
32436,Bajaj,14227,Ê831013,1
32437,Bajaj,35000,831013,1
32438,Harley-Davidson,450000,Ê832109,1
32439,Bajaj,139000,832109,1
32440,Bajaj,80000,Ê831009,1
32441,Yamaha,45000,831009,1
32442,Honda,43000,833101,1
32443,Yamaha,55000,828311,1
32444,Hero,11900,814111,1
32445,Royal Enfield,105000,814111,1
32446,Hero,18000,829101,1
32447,Bajaj,48000,816123,1
32448,Bajaj,50000,Ê832110,1
32449,Hero,25000,832110,1
32450,Bajaj,70000,829201,1
32451,Honda,87000,825332,1
32452,Bajaj,10000,Ê832101,1
32453,Yamaha,25000,832101,1
32454,Hero,18000,814112,1
32455,Bajaj,14227,814112,1
32456,Bajaj,35000,828101,1
32457,Harley-Davidson,450000,827014,1
32458,Bajaj,139000,829143,1
32459,Bajaj,80000,829202,1
32460,Yamaha,45000,835201,1
32461,Honda,43000,835201,1
32462,Yamaha,55000,828101,1
32463,Hero,11900,816102,1
32464,Royal Enfield,105000,833221,1
32465,Hero,18000,816101,1
32466,Bajaj,48000,825405,1
32467,Bajaj,50000,831017,1
32468,Hero,25000,Ê831017,1
32469,Bajaj,70000,829102,1
32470,Honda,87000,829103,1
32471,Bajaj,10000,825223,1
32472,Yamaha,25000,822111,1
32473,Hero,18000,835229,1
32474,Bajaj,14227,814118,1
32475,Bajaj,35000,816103,1
32476,Harley-Davidson,450000,815312,1
32477,Bajaj,139000,815311,1
32478,Bajaj,80000,835104,1
32479,Bajaj,23000,835202,1
32480,Suzuki,32000,829105,1
32481,Yamaha,20000,828301,1
32482,Bajaj,55005,828102,1
32483,Royal Enfield,87000,815301,1
32484,Royal Enfield,70000,835306,1
32485,Suzuki,35000,829146,1
32486,KTM,196700,828308,1
32487,Bajaj,25000,822112,1
32488,Yamaha,123000,822129,1
32489,Royal Enfield,95500,828103,1
32490,Hero,32000,828303,1
32491,Bajaj,41000,828302,1
32492,Hero,15000,828133,1
32493,Hero,39000,828104,1
32494,TVS,30000,829135,1
32495,Bajaj,60000,829106,1
32496,Hero,15600,835228,1
32497,Bajaj,22000,Ê831001,1
32498,Bajaj,23000,Ê831001,1
32499,Suzuki,32000,827012,1
32500,Yamaha,20000,827012,1
32501,Bajaj,55005,827001,1
32502,Royal Enfield,87000,827010,1
32503,Royal Enfield,70000,827011,1
32504,Suzuki,35000,829107,1
32505,KTM,196700,835240,1
32506,Bajaj,25000,816120,1
32507,Yamaha,123000,835205,1
32508,Royal Enfield,95500,825317,1
32509,Hero,32000,835204,1
32510,Bajaj,41000,Ê831007,1
32511,Hero,15000,831007,1
32512,Hero,39000,831007,1
32513,TVS,30000,Ê831003,1
32514,Bajaj,60000,833201,1
32515,Hero,15600,833201,1
32516,Bajaj,22000,833201,1
32517,Yamaha,45000,835206,1
32518,Honda,43000,832301,1
32519,Yamaha,55000,833102,1
32520,Hero,11900,833102,1
32521,Royal Enfield,105000,829141,1
32522,Hero,18000,828134,1
32523,Bajaj,48000,832401,1
32524,Bajaj,50000,828403,1
32525,Hero,25000,829203,1
32526,Bajaj,70000,825421,1
32527,Honda,87000,835239,1
32528,Bajaj,10000,825336,1
32529,Yamaha,25000,827013,1
32530,Hero,18000,828135,1
32531,Bajaj,14227,825401,1
32532,Bajaj,35000,825406,1
32533,Harley-Davidson,450000,822113,1
32534,Bajaj,139000,822133,1
32535,Bajaj,80000,829204,1
32536,Yamaha,45000,833106,1
32537,Honda,43000,828202,1
32538,Yamaha,55000,825101,1
32539,Hero,11900,835101,1
32540,Royal Enfield,105000,829210,1
32541,Hero,18000,822102,1
32542,Bajaj,48000,Ê832102,1
32543,Bajaj,50000,822101,1
32544,Hero,25000,822101,1
32545,Bajaj,70000,822101,1
32546,Honda,87000,822101,1
32547,Bajaj,10000,833212,1
32548,Yamaha,25000,825313,1
32549,Hero,18000,814114,1
32550,Bajaj,14227,814113,1
32551,Bajaj,35000,832302,1
32552,Harley-Davidson,450000,826001,1
32553,Bajaj,139000,826001,1
32554,Bajaj,80000,826001,1
32555,Bajaj,23000,826001,1
32556,Suzuki,32000,826001,1
32557,Yamaha,20000,826001,1
32558,Bajaj,55005,826001,1
32559,Royal Enfield,87000,826001,1
32560,Royal Enfield,70000,828106,1
32561,Suzuki,35000,825102,1
32562,KTM,196700,834004,1
32563,Bajaj,25000,834004,1
32564,Yamaha,123000,834004,1
32565,Royal Enfield,95500,834004,1
32566,Hero,32000,834004,1
32567,Bajaj,41000,834004,1
32568,Hero,15000,834004,1
32569,Hero,39000,825407,1
32570,TVS,30000,825418,1
32571,Bajaj,60000,828107,1
32572,Hero,15600,828404,1
32573,Bajaj,22000,814101,1
32574,Bajaj,23000,814101,1
32575,Suzuki,32000,814101,1
32576,Yamaha,20000,814101,1
32577,Bajaj,55005,814101,1
32578,Royal Enfield,87000,814101,1
32579,Royal Enfield,70000,Ê832111,1
32580,Suzuki,35000,814166,1
32581,KTM,196700,Ê831007,1
32582,Bajaj,25000,828108,1
32583,Yamaha,123000,Ê832108,1
32584,Royal Enfield,95500,832108,1
32585,Hero,32000,815313,1
32586,Bajaj,41000,822114,1
32587,Hero,15000,825314,1
32588,Hero,39000,832303,1
32589,TVS,30000,814120,1
32590,Bajaj,60000,829108,1
32591,Hero,15600,829109,1
32592,Bajaj,22000,815301,1
32593,Bajaj,23000,815301,1
32594,Suzuki,32000,815301,1
32595,Yamaha,20000,815301,1
32596,Bajaj,55005,828109,1
32597,Royal Enfield,87000,835234,1
32598,Royal Enfield,70000,Ê831015,1
32599,Suzuki,35000,831015,1
32600,KTM,196700,833103,1
32601,Bajaj,25000,829110,1
32602,Yamaha,123000,Ê831003,1
32603,Royal Enfield,95500,831003,1
32604,Hero,32000,829211,1
32605,Bajaj,41000,828101,1
32606,Hero,15000,835235,1
32607,Hero,39000,833213,1
32608,TVS,30000,814158,1
32609,Bajaj,60000,835207,1
32610,Hero,15600,824119,1
32611,Bajaj,22000,816125,1
32612,Yamaha,45000,834012,1
32613,Honda,43000,833214,1
32614,Yamaha,55000,834003,1
32615,Hero,11900,834011,1
32616,Royal Enfield,105000,825301,1
32617,Hero,18000,825301,1
32618,Bajaj,48000,825301,1
32619,Bajaj,50000,825301,1
32620,Hero,25000,825301,1
32621,Bajaj,70000,825301,1
32622,Honda,87000,834005,1
32623,Bajaj,10000,827003,1
32624,Yamaha,25000,834002,1
32625,Hero,18000,834002,1
32626,Bajaj,14227,834002,1
32627,Bajaj,35000,834002,1
32628,Harley-Davidson,450000,834002,1
32629,Bajaj,139000,834002,1
32630,Bajaj,80000,816104,1
32631,Yamaha,45000,816104,1
32632,Honda,43000,825420,1
32633,Yamaha,55000,822115,1
32634,Hero,11900,825402,1
32635,Royal Enfield,105000,829112,1
32636,Hero,18000,826004,1
32637,Bajaj,48000,Ê831008,1
32638,Bajaj,50000,831008,1
32639,Hero,25000,835235,1
32640,Bajaj,70000,835238,1
32641,Honda,87000,825107,1
32642,Bajaj,10000,825408,1
32643,Yamaha,25000,835301,1
32644,Hero,18000,Ê832102,1
32645,Bajaj,14227,832101,1
32646,Bajaj,35000,833203,1
32647,Harley-Davidson,450000,826003,1
32648,Bajaj,139000,825324,1
32649,Bajaj,80000,Ê847226,1
32650,Yamaha,45000,814162,1
32651,Honda,43000,828112,1
32652,Yamaha,55000,Ê831001,1
32653,Hero,11900,831001,1
32654,Royal Enfield,105000,831001,1
32655,Hero,18000,831001,1
32656,Bajaj,48000,831001,1
32657,Bajaj,50000,831001,1
32658,Hero,25000,815351,1
32659,Bajaj,70000,815315,1
32660,Honda,87000,822116,1
32661,Bajaj,10000,822116,1
32662,Yamaha,25000,829113,1
32663,Hero,18000,829114,1
32664,Bajaj,14227,814141,1
32665,Bajaj,35000,814142,1
32666,Harley-Davidson,450000,828110,1
32667,Bajaj,139000,828111,1
32668,Bajaj,80000,828111,1
32669,Yamaha,45000,828111,1
32670,Honda,43000,825327,1
32671,Yamaha,55000,816122,1
32672,Hero,11900,833215,1
32673,Royal Enfield,105000,825409,1
32674,Hero,18000,825403,1
32675,Bajaj,48000,Ê831006,1
32676,Bajaj,50000,831006,1
32677,Hero,25000,Ê831005,1
32678,Bajaj,70000,831005,1
32679,Honda,87000,Ê831007,1
32680,Bajaj,10000,832402,1
32681,Yamaha,25000,834006,1
32682,Hero,18000,829317,1
32683,Bajaj,14227,815352,1
32684,Bajaj,35000,815357,1
32685,Harley-Davidson,450000,835209,1
32686,Bajaj,139000,Ê835209,1
32687,Bajaj,80000,829115,1
32688,Yamaha,45000,829116,1
32689,Honda,43000,814103,1
32690,Yamaha,55000,828114,1
32691,Hero,11900,828113,1
32692,Royal Enfield,105000,825325,1
32693,Hero,18000,829205,1
32694,Bajaj,48000,815314,1
32695,Bajaj,50000,833216,1
32696,Hero,25000,828115,1
32697,Bajaj,70000,835210,1
32698,Honda,87000,835305,1
32699,Bajaj,10000,825410,1
32700,Yamaha,25000,825410,1
32701,Hero,18000,835211,1
32702,Bajaj,14227,825315,1
32703,Bajaj,35000,816105,1
32704,Harley-Davidson,450000,833222,1
32705,Bajaj,139000,825316,1
32706,Bajaj,80000,828203,1
32707,Yamaha,45000,814143,1
32708,Honda,43000,815359,1
32709,Yamaha,55000,835212,1
32710,Hero,11900,835213,1
32711,Royal Enfield,105000,814119,1
32712,Hero,18000,828117,1
32713,Bajaj,48000,828116,1
32714,Bajaj,50000,835244,1
32715,Hero,25000,829206,1
32716,Bajaj,70000,829207,1
32717,Honda,87000,822118,1
32718,Bajaj,10000,816121,1
32719,Yamaha,25000,828131,1
32720,Hero,18000,835302,1
32721,Bajaj,14227,831018,1
32722,Bajaj,35000,815353,1
32723,Harley-Davidson,450000,816106,1
32724,Bajaj,139000,816106,1
32725,Bajaj,80000,822119,1
32726,Yamaha,45000,832304,1
32727,Honda,43000,828207,1
32728,Yamaha,55000,828304,1
32729,Hero,11900,822127,1
32730,Royal Enfield,105000,835214,1
32731,Hero,18000,Ê831012,1
32732,Bajaj,48000,831012,1
32733,Bajaj,50000,822138,1
32734,Hero,25000,833104,1
32735,Bajaj,70000,829117,1
32736,Honda,87000,814144,1
32737,Bajaj,10000,Ê832103,1
32738,Yamaha,25000,829208,1
32739,Hero,18000,833233,1
32740,Bajaj,14227,835215,1
32741,Bajaj,35000,815354,1
32742,Harley-Davidson,450000,815315,1
32743,Bajaj,139000,822120,1
32744,Bajaj,80000,828305,1
32745,Yamaha,45000,816124,1
32746,Honda,43000,Ê832104,1
32747,Yamaha,55000,832104,1
32748,Hero,11900,828120,1
32749,Royal Enfield,105000,832103,1
32750,Hero,18000,828504,1
32751,Bajaj,48000,828204,1
32752,Bajaj,50000,828129,1
32753,Hero,25000,835216,1
32754,Bajaj,70000,Ê831007,1
32755,Honda,87000,835242,1
32756,Bajaj,10000,822121,1
32757,Yamaha,25000,815355,1
32758,Hero,18000,834010,1
32759,Bajaj,14227,828306,1
32760,Bajaj,35000,835232,1
32761,Harley-Davidson,450000,835217,1
32762,Bajaj,139000,835218,1
32763,Bajaj,80000,828205,1
32764,Bajaj,23000,835230,1
32765,Suzuki,32000,833217,1
32766,Yamaha,20000,833218,1
32767,Bajaj,55005,828307,1
32768,Royal Enfield,87000,814145,1
32769,Royal Enfield,70000,835219,1
32770,Suzuki,35000,815316,1
32771,KTM,196700,825411,1
32772,Bajaj,25000,816107,1
32773,Yamaha,123000,816117,1
32774,Royal Enfield,95500,816117,1
32775,Hero,32000,822131,1
32776,Bajaj,41000,825318,1
32777,Hero,15000,Ê831004,1
32778,Hero,39000,835220,1
32779,TVS,30000,814146,1
32780,Bajaj,60000,828206,1
32781,Hero,15600,822122,1
32782,Bajaj,22000,Ê832105,1
32783,Yamaha,45000,832105,1
32784,Honda,43000,822123,1
32785,Yamaha,55000,816119,1
32786,Hero,11900,828119,1
32787,Royal Enfield,105000,829118,1
32788,Hero,18000,829120,1
32789,Bajaj,48000,829119,1
32790,Bajaj,50000,825335,1
32791,Hero,25000,829121,1
32792,Bajaj,70000,829144,1
32793,Honda,87000,825108,1
32794,Bajaj,10000,835303,1
32795,Yamaha,25000,825404,1
32796,Hero,18000,829130,1
32797,Bajaj,14227,Ê831014,1
32798,Bajaj,35000,831014,1
32799,Harley-Davidson,450000,831014,1
32800,Bajaj,139000,814148,1
32801,Bajaj,80000,822124,1
32802,Yamaha,45000,Ê831016,1
32803,Honda,43000,831016,1
32804,Yamaha,55000,822110,1
32805,Hero,11900,825412,1
32806,Royal Enfield,105000,822141,1
32807,Hero,18000,816108,1
32808,Bajaj,48000,832113,1
32809,Bajaj,50000,Ê832106,1
32810,Hero,25000,832106,1
32811,Bajaj,70000,814102,1
32812,Honda,87000,829122,1
32813,Bajaj,10000,829122,1
32814,Yamaha,25000,822128,1
32815,Hero,18000,834001,1
32816,Bajaj,14227,834001,1
32817,Bajaj,35000,834001,1
32818,Harley-Davidson,450000,834001,1
32819,Bajaj,139000,834001,1
32820,Bajaj,80000,834001,1
32821,Bajaj,23000,834001,1
32822,Suzuki,32000,834001,1
32823,Yamaha,20000,834001,1
32824,Bajaj,55005,834001,1
32825,Royal Enfield,87000,834001,1
32826,Royal Enfield,70000,834001,1
32827,Suzuki,35000,834009,1
32828,KTM,196700,834008,1
32829,Bajaj,25000,834008,1
32830,Yamaha,123000,834007,1
32831,Royal Enfield,95500,822125,1
32832,Hero,32000,835222,1
32833,Bajaj,41000,829209,1
32834,Hero,15000,825319,1
32835,Hero,39000,829124,1
32836,TVS,30000,814152,1
32837,Bajaj,60000,816109,1
32838,Hero,15600,Ê831001,1
32839,Bajaj,22000,816115,1
32840,Yamaha,45000,828127,1
32841,Honda,43000,833219,1
32842,Yamaha,55000,814151,1
32843,Hero,11900,815356,1
32844,Royal Enfield,105000,829134,1
32845,Hero,18000,814150,1
32846,Bajaj,48000,822126,1
32847,Bajaj,50000,Ê805132,1
32848,Hero,25000,814116,1
32849,Bajaj,70000,829125,1
32850,Honda,87000,827004,1
32851,Bajaj,10000,827009,1
32852,Yamaha,25000,835304,1
32853,Hero,18000,835304,1
32854,Bajaj,14227,825329,1
32855,Bajaj,35000,828121,1
32856,Harley-Davidson,450000,829131,1
32857,Bajaj,139000,835236,1
32858,Bajaj,80000,835102,1
32859,Bajaj,23000,835102,1
32860,Suzuki,32000,835102,1
32861,Yamaha,20000,835102,1
32862,Bajaj,55005,835102,1
32863,Royal Enfield,87000,825103,1
32864,Royal Enfield,70000,835223,1
32865,Suzuki,35000,828122,1
32866,KTM,196700,828123,1
32867,Bajaj,25000,832112,1
32868,Yamaha,123000,833220,1
32869,Royal Enfield,95500,829145,1
32870,Hero,32000,835224,1
32871,Bajaj,41000,828125,1
32872,Hero,15000,Ê831011,1
32873,Hero,39000,831011,1
32874,TVS,30000,Ê831011,1
32875,Bajaj,60000,833105,1
32876,Hero,15600,829133,1
32877,Bajaj,22000,829126,1
32878,Bajaj,23000,828126,1
32879,Suzuki,32000,829127,1
32880,Yamaha,20000,Ê832107,1
32881,Bajaj,55005,832107,1
32882,Royal Enfield,87000,825320,1
32883,Royal Enfield,70000,829128,1
32884,Suzuki,35000,829149,1
32885,KTM,196700,816129,1
32886,Bajaj,25000,814117,1
32887,Yamaha,123000,835225,1
32888,Royal Enfield,95500,825321,1
32889,Hero,32000,829138,1
32890,Bajaj,41000,833326,1
32891,Hero,15000,833202,1
32892,Hero,39000,831002,1
32893,TVS,30000,Ê831002,1
32894,Bajaj,60000,835103,1
32895,Hero,15600,Ê831010,1
32896,Bajaj,22000,831010,1
32897,Yamaha,45000,Ê831004,1
32898,Honda,43000,831004,1
32899,Yamaha,55000,831004,1
32900,Hero,11900,829129,1
32901,Royal Enfield,105000,835226,1
32902,Hero,18000,825413,1
32903,Bajaj,48000,816116,1
32904,Bajaj,50000,832403,1
32905,Hero,25000,828144,1
32906,Bajaj,70000,815317,1
32907,Honda,87000,825330,1
32908,Bajaj,10000,828402,1
32909,Yamaha,25000,835227,1
32910,Hero,18000,835233,1
32911,Bajaj,14227,828142,1
32912,Bajaj,35000,828128,1
32913,Harley-Davidson,450000,Ê560007,1
32914,Bajaj,139000,Ê582111,1
32915,Bajaj,80000,Ê577585,1
32916,Yamaha,45000,Ê562108,1
32917,Honda,43000,Ê571404,1
32918,Yamaha,55000,Ê576276,1
32919,Hero,11900,Ê591266,1
32920,Royal Enfield,105000,Ê580212,1
32921,Hero,18000,Ê577177,1
32922,Bajaj,48000,Ê591266,1
32923,Bajaj,50000,Ê591267,1
32924,Hero,25000,Ê576103,1
32925,Bajaj,70000,Ê577511,1
32926,Honda,87000,Ê585250,1
32927,Bajaj,10000,Ê574131,1
32928,Yamaha,25000,Ê570011,1
32929,Hero,18000,Ê560030,1
32930,Bajaj,14227,Ê581101,1
32931,Bajaj,35000,Ê574260,1
32932,Harley-Davidson,450000,Ê575009,1
32933,Bajaj,139000,Ê585301,1
32934,Bajaj,80000,Ê581128,1
32935,Yamaha,45000,Ê583260,1
32936,Honda,43000,Ê571485,1
32937,Yamaha,55000,Ê560007,1
32938,Hero,11900,Ê586111,1
32939,Royal Enfield,105000,Ê571461,1
32940,Hero,18000,Ê573160,1
32941,Bajaj,48000,Ê571511,1
32942,Bajaj,50000,Ê573140,1
32943,Hero,25000,Ê560079,1
32944,Bajaj,70000,Ê577134,1
32945,Honda,87000,Ê581413,1
32946,Bajaj,10000,Ê577411,1
32947,Yamaha,25000,Ê586222,1
32948,Hero,18000,Ê585413,1
32949,Bajaj,14227,Ê591248,1
32950,Bajaj,35000,Ê587138,1
32951,Harley-Davidson,450000,Ê574141,1
32952,Bajaj,139000,Ê577558,1
32953,Bajaj,80000,Ê591303,1
32954,Bajaj,23000,Ê591303,1
32955,Suzuki,32000,Ê576236,1
32956,Yamaha,20000,Ê574245,1
32957,Bajaj,55005,Ê574101,1
32958,Royal Enfield,87000,Ê577547,1
32959,Royal Enfield,70000,Ê577547,1
32960,Suzuki,35000,Ê574246,1
32961,KTM,196700,Ê585366,1
32962,Bajaj,25000,Ê581389,1
32963,Yamaha,123000,Ê591178,1
32964,Royal Enfield,95500,Ê581102,1
32965,Hero,32000,Ê581102,1
32966,Bajaj,41000,Ê571605,1
32967,Hero,15000,Ê562124,1
32968,Hero,39000,Ê591211,1
32969,TVS,30000,Ê574136,1
32970,Bajaj,60000,Ê581151,1
32971,Hero,15600,Ê582237,1
32972,Bajaj,22000,Ê577148,1
32973,Bajaj,23000,Ê587154,1
32974,Suzuki,32000,Ê563140,1
32975,Yamaha,20000,Ê574285,1
32976,Bajaj,55005,Ê571111,1
32977,Royal Enfield,87000,Ê574247,1
32978,Royal Enfield,70000,Ê574133,1
32979,Suzuki,35000,Ê587321,1
32980,KTM,196700,Ê561224,1
32981,Bajaj,25000,Ê586218,1
32982,Yamaha,123000,Ê586201,1
32983,Royal Enfield,95500,Ê586202,1
32984,Hero,32000,Ê581103,1
32985,Bajaj,41000,Ê587111,1
32986,Hero,15000,Ê585302,1
32987,Hero,39000,Ê585302,1
32988,TVS,30000,Ê577573,1
32989,Bajaj,60000,Ê573213,1
32990,Hero,15600,Ê571151,1
32991,Bajaj,22000,Ê581419,1
32992,Bajaj,23000,Ê583226,1
32993,Suzuki,32000,Ê571145,1
32994,Yamaha,20000,Ê587130,1
32995,Bajaj,55005,Ê580025,1
32996,Royal Enfield,87000,Ê591137,1
32997,Royal Enfield,70000,Ê581416,1
32998,Suzuki,35000,Ê576103,1
32999,KTM,196700,Ê577201,1
33000,Bajaj,25000,Ê591182,1
33001,Yamaha,123000,Ê581383,1
33002,Royal Enfield,95500,Ê581363,1
33003,Hero,32000,Ê574185,1
33004,Bajaj,41000,Ê576103,1
33005,Hero,15000,Ê563145,1
33006,Hero,39000,Ê581315,1
33007,TVS,30000,Ê581201,1
33008,Bajaj,60000,Ê587112,1
33009,Hero,15600,Ê591268,1
33010,Bajaj,22000,Ê572211,1
33011,Bajaj,23000,Ê571211,1
33012,Suzuki,32000,Ê574299,1
33013,Yamaha,20000,Ê576238,1
33014,Bajaj,55005,Ê572111,1
33015,Royal Enfield,87000,Ê574262,1
33016,Royal Enfield,70000,Ê577566,1
33017,Suzuki,35000,Ê587126,1
33018,KTM,196700,Ê577512,1
33019,Bajaj,25000,Ê591138,1
33020,Yamaha,123000,Ê560024,1
33021,Royal Enfield,95500,Ê577412,1
33022,Hero,32000,Ê574250,1
33023,Bajaj,41000,Ê591212,1
33024,Hero,15000,Ê577413,1
33025,Hero,39000,Ê577243,1
33026,TVS,30000,Ê571270,1
33027,Bajaj,60000,Ê585303,1
33028,Hero,15600,Ê585422,1
33029,Bajaj,22000,Ê584151,1
33030,Bajaj,23000,Ê583246,1
33031,Suzuki,32000,Ê562106,1
33032,Yamaha,20000,Ê563113,1
33033,Bajaj,55005,Ê581360,1
33034,Royal Enfield,87000,Ê581380,1
33035,Royal Enfield,70000,Ê586224,1
33036,Suzuki,35000,Ê591101,1
33037,KTM,196700,Ê591213,1
33038,Bajaj,25000,Ê581314,1
33039,Yamaha,123000,Ê581314,1
33040,Royal Enfield,95500,Ê582201,1
33041,Hero,32000,Ê577170,1
33042,Bajaj,41000,Ê587312,1
33043,Hero,15000,Ê560045,1
33044,Hero,39000,Ê571415,1
33045,TVS,30000,Ê581150,1
33046,Bajaj,60000,Ê572230,1
33047,Hero,15600,Ê581207,1
33048,Bajaj,22000,Ê574314,1
33049,Bajaj,23000,Ê560003,1
33050,Suzuki,32000,Ê577438,1
33051,Yamaha,20000,Ê577596,1
33052,Bajaj,55005,Ê583125,1
33053,Royal Enfield,87000,Ê591318,1
33054,Royal Enfield,70000,Ê577321,1
33055,Suzuki,35000,Ê576245,1
33056,KTM,196700,Ê581430,1
33057,Bajaj,25000,Ê573101,1
33058,Yamaha,123000,Ê576130,1
33059,Royal Enfield,95500,Ê581229,1
33060,Hero,32000,Ê577414,1
33061,Bajaj,41000,Ê591269,1
33062,Hero,15000,Ê586131,1
33063,Hero,39000,Ê573102,1
33064,TVS,30000,Ê587133,1
33065,Bajaj,60000,Ê584153,1
33066,Hero,15600,Ê586135,1
33067,Bajaj,22000,Ê576269,1
33068,Yamaha,45000,Ê573103,1
33069,Honda,43000,Ê573103,1
33070,Yamaha,55000,Ê573103,1
33071,Hero,11900,Ê573103,1
33072,Royal Enfield,105000,Ê560008,1
33073,Hero,18000,Ê560051,1
33074,Bajaj,48000,Ê574210,1
33075,Bajaj,50000,Ê577513,1
33076,Hero,25000,Ê587317,1
33077,Bajaj,70000,Ê586221,1
33078,Honda,87000,Ê560050,1
33079,Bajaj,10000,Ê575006,1
33080,Yamaha,25000,Ê586166,1
33081,Hero,18000,Ê581317,1
33082,Bajaj,14227,Ê570008,1
33083,Bajaj,35000,Ê591180,1
33084,Harley-Davidson,450000,Ê581177,1
33085,Bajaj,139000,Ê582239,1
33086,Bajaj,80000,Ê574266,1
33087,Yamaha,45000,Ê586112,1
33088,Honda,43000,Ê574171,1
33089,Yamaha,55000,Ê591304,1
33090,Hero,11900,Ê591304,1
33091,Royal Enfield,105000,Ê591304,1
33092,Hero,18000,Ê576133,1
33093,Bajaj,48000,Ê585332,1
33094,Bajaj,50000,Ê562107,1
33095,Hero,25000,Ê577574,1
33096,Bajaj,70000,Ê581171,1
33097,Honda,87000,Ê574120,1
33098,Bajaj,10000,Ê571238,1
33099,Yamaha,25000,Ê585259,1
33100,Hero,18000,Ê585326,1
33101,Bajaj,14227,Ê560047,1
33102,Bajaj,35000,Ê563141,1
33103,Harley-Davidson,450000,Ê560086,1
33104,Bajaj,139000,Ê591177,1
33105,Bajaj,80000,Ê562136,1
33106,Bajaj,23000,Ê577149,1
33107,Suzuki,32000,Ê560002,1
33108,Yamaha,20000,Ê581316,1
33109,Bajaj,55005,Ê577439,1
33110,Royal Enfield,87000,Ê577211,1
33111,Royal Enfield,70000,Ê563115,1
33112,Suzuki,35000,Ê577115,1
33113,KTM,196700,Ê581441,1
33114,Bajaj,25000,Ê586113,1
33115,Yamaha,123000,Ê583135,1
33116,Royal Enfield,95500,Ê586228,1
33117,Hero,32000,Ê581381,1
33118,Bajaj,41000,Ê583238,1
33119,Hero,15000,Ê577514,1
33120,Hero,39000,Ê571266,1
33121,TVS,30000,Ê576136,1
33122,Bajaj,60000,Ê571273,1
33123,Hero,15600,Ê574334,1
33124,Bajaj,22000,Ê587201,1
33125,Yamaha,45000,Ê587201,1
33126,Honda,43000,Ê571327,1
33127,Yamaha,55000,Ê572112,1
33128,Hero,11900,Ê585358,1
33129,Royal Enfield,105000,Ê572159,1
33130,Hero,18000,Ê585260,1
33131,Bajaj,48000,Ê573201,1
33132,Bajaj,50000,Ê562149,1
33133,Hero,25000,Ê583148,1
33134,Bajaj,70000,Ê587101,1
33135,Honda,87000,Ê587102,1
33136,Bajaj,10000,Ê587101,1
33137,Yamaha,25000,Ê587103,1
33138,Hero,18000,Ê587101,1
33139,Bajaj,14227,Ê584154,1
33140,Bajaj,35000,Ê571247,1
33141,Harley-Davidson,450000,Ê573221,1
33142,Bajaj,139000,Ê561207,1
33143,Bajaj,80000,Ê573162,1
33144,Bajaj,23000,Ê585239,1
33145,Suzuki,32000,Ê577515,1
33146,Yamaha,20000,Ê573111,1
33147,Bajaj,55005,Ê585103,1
33148,Royal Enfield,87000,Ê581227,1
33149,Royal Enfield,70000,Ê576271,1
33150,Suzuki,35000,Ê575011,1
33151,KTM,196700,Ê591102,1
33152,Bajaj,25000,Ê591102,1
33153,Yamaha,123000,Ê591102,1
33154,Royal Enfield,95500,Ê591149,1
33155,Hero,32000,Ê574102,1
33156,Bajaj,41000,Ê581422,1
33157,Hero,15000,Ê581302,1
33158,Hero,39000,Ê574507,1
33159,TVS,30000,Ê574286,1
33160,Bajaj,60000,Ê574122,1
33161,Hero,15600,Ê574142,1
33162,Bajaj,22000,Ê577126,1
33163,Yamaha,45000,Ê586142,1
33164,Honda,43000,Ê582231,1
33165,Yamaha,55000,Ê571263,1
33166,Hero,11900,Ê587101,1
33167,Royal Enfield,105000,Ê571181,1
33168,Hero,18000,Ê560051,1
33169,Bajaj,48000,Ê560051,1
33170,Bajaj,50000,Ê561222,1
33171,Hero,25000,Ê577179,1
33172,Bajaj,70000,Ê577112,1
33173,Honda,87000,Ê582224,1
33174,Bajaj,10000,Ê591103,1
33175,Yamaha,25000,Ê591103,1
33176,Hero,18000,Ê571219,1
33177,Bajaj,14227,Ê560053,1
33178,Bajaj,35000,Ê590013,1
33179,Harley-Davidson,450000,Ê574172,1
33180,Bajaj,139000,Ê581431,1
